seed,axis,model,q,metric,estimate,gate_component,expected_direction
44,R,joint,0.0,per_class_f1::right_obstacle,0.2556818181818182,False,diagnostic_only
44,R,joint,0.0,per_class_f1::right_solid_line,0.2607003891050584,False,diagnostic_only
44,S,action_only,0.0,tie_averaged_aurc,0.3999276701855053,True,increasing
44,S,action_only,0.0,canonical_stable_aurc,0.39995108947180996,False,diagnostic_only
44,S,action_only,0.0,unsafe_acceptance_rate_90,0.4900048756704047,False,diagnostic_only
44,S,action_only,0.0,correctness_auroc,0.6701972317270037,False,diagnostic_only
44,S,action_only,0.0,ece,0.3280800593920099,False,diagnostic_only
44,S,action_only,0.0,exact_set_error_rate,0.5249067368883037,False,diagnostic_only
44,S,action_only,0.0,highest_confidence_decile_error_rate,0.3120879120879121,False,diagnostic_only
44,S,action_only,0.0,lowest_confidence_decile_error_rate,0.8395604395604396,False,diagnostic_only
44,S,joint,0.0,tie_averaged_aurc,0.39182521865478337,True,increasing
44,S,joint,0.0,canonical_stable_aurc,0.3918369113040415,False,diagnostic_only
44,S,joint,0.0,unsafe_acceptance_rate_90,0.4907362262311068,False,diagnostic_only
44,S,joint,0.0,correctness_auroc,0.6663743441556337,False,diagnostic_only
44,S,joint,0.0,ece,0.3470004931737897,False,diagnostic_only
44,S,joint,0.0,exact_set_error_rate,0.5207373271889401,False,diagnostic_only
44,S,joint,0.0,highest_confidence_decile_error_rate,0.27472527472527475,False,diagnostic_only
44,S,joint,0.0,lowest_confidence_decile_error_rate,0.7912087912087912,False,diagnostic_only
44,C1,action_only,0.0,action_flip::brightness,0.09765196401141102,False,diagnostic_only
44,C1,action_only,0.0,action_flip::blur,0.12705727452271232,False,diagnostic_only
44,C1,action_only,0.0,action_flip::noise,0.13078779899056397,False,diagnostic_only
44,C1,action_only,0.0,action_flip::mean_three,0.1184990125082291,True,increasing
44,C1,joint,0.0,action_flip::brightness,0.10445468509984639,False,diagnostic_only
44,C1,joint,0.0,action_flip::blur,0.130568356374808,False,diagnostic_only
44,C1,joint,0.0,action_flip::noise,0.10862409479921001,False,diagnostic_only
44,C1,joint,0.0,action_flip::mean_three,0.11454904542462145,True,increasing
44,C1,joint,0.0,rationale_jaccard::brightness,0.9244934532952965,False,diagnostic_only
44,C1,joint,0.0,rationale_jaccard::blur,0.9024943310657597,False,diagnostic_only
44,C1,joint,0.0,rationale_jaccard::noise,0.9122851291054057,False,diagnostic_only
44,C1,joint,0.0,rationale_jaccard::mean_three,0.9130909711554874,True,decreasing
44,A,action_only,0.25,macro_f1,0.58931114334337,True,decreasing
44,A,action_only,0.25,micro_f1,0.6334861383977297,False,diagnostic_only
44,A,action_only,0.25,per_class_f1::Forward,0.7426242236024845,False,diagnostic_only
44,A,action_only,0.25,per_class_f1::Stop,0.674969474969475,False,diagnostic_only
44,A,action_only,0.25,per_class_f1::Left,0.4581539933046389,False,diagnostic_only
44,A,action_only,0.25,per_class_f1::Right,0.4814968814968815,False,diagnostic_only
44,A,joint,0.25,macro_f1,0.6150477018761439,True,decreasing
44,A,joint,0.25,micro_f1,0.6482959672381481,False,diagnostic_only
44,A,joint,0.25,per_class_f1::Forward,0.7598269700959187,False,diagnostic_only
44,A,joint,0.25,per_class_f1::Stop,0.6760275721215215,False,diagnostic_only
44,A,joint,0.25,per_class_f1::Left,0.5018270401948843,False,diagnostic_only
44,A,joint,0.25,per_class_f1::Right,0.522509225092251,False,diagnostic_only
44,R,joint,0.25,macro_f1,0.22565639915589042,True,decreasing
44,R,joint,0.25,micro_f1,0.4272677295217152,False,diagnostic_only
44,R,joint,0.25,per_class_f1::green_light,0.5919117647058824,False,diagnostic_only
44,R,joint,0.25,per_class_f1::follow,0.3590697674418605,False,diagnostic_only
44,R,joint,0.25,per_class_f1::road_clear,0.3530113297555158,False,diagnostic_only
44,R,joint,0.25,per_class_f1::red_light,0.4959655728886498,False,diagnostic_only
44,R,joint,0.25,per_class_f1::traffic_sign,0.3574660633484163,False,diagnostic_only
44,R,joint,0.25,per_class_f1::car,0.0,False,diagnostic_only
44,R,joint,0.25,per_class_f1::person,0.0,False,diagnostic_only
44,R,joint,0.25,per_class_f1::rider,0.6176470588235294,False,diagnostic_only
44,R,joint,0.25,per_class_f1::other_obstacle,0.0,False,diagnostic_only
44,R,joint,0.25,per_class_f1::left_lane,0.0,False,diagnostic_only
44,R,joint,0.25,per_class_f1::left_green_light,0.0,False,diagnostic_only
44,R,joint,0.25,per_class_f1::left_follow,0.0,False,diagnostic_only
44,R,joint,0.25,per_class_f1::no_left_lane,0.0,False,diagnostic_only
44,R,joint,0.25,per_class_f1::left_obstacle,0.03296703296703297,False,diagnostic_only
44,R,joint,0.25,per_class_f1::left_solid_line,0.0,False,diagnostic_only
44,R,joint,0.25,per_class_f1::right_lane,0.3955719557195572,False,diagnostic_only
44,R,joint,0.25,per_class_f1::right_green_light,0.3335837716003005,False,diagnostic_only
44,R,joint,0.25,per_class_f1::right_follow,0.31728045325779036,False,diagnostic_only
44,R,joint,0.25,per_class_f1::no_right_lane,0.4836272040302267,False,diagnostic_only
44,R,joint,0.25,per_class_f1::right_obstacle,0.2178030303030303,False,diagnostic_only
44,R,joint,0.25,per_class_f1::right_solid_line,0.1828793774319066,False,diagnostic_only
44,S,action_only,0.25,tie_averaged_aurc,0.4237377552360827,True,increasing
44,S,action_only,0.25,canonical_stable_aurc,0.4237487592439895,False,diagnostic_only
44,S,action_only,0.25,unsafe_acceptance_rate_90,0.49658703071672355,False,diagnostic_only
44,S,action_only,0.25,correctness_auroc,0.6342860535889454,False,diagnostic_only
44,S,action_only,0.25,ece,0.32808005939200985,False,diagnostic_only
44,S,action_only,0.25,exact_set_error_rate,0.5249067368883037,False,diagnostic_only
44,S,action_only,0.25,highest_confidence_decile_error_rate,0.3362637362637363,False,diagnostic_only
44,S,action_only,0.25,lowest_confidence_decile_error_rate,0.7802197802197802,False,diagnostic_only
44,S,joint,0.25,tie_averaged_aurc,0.424044286390973,True,increasing
44,S,joint,0.25,canonical_stable_aurc,0.4240561228065771,False,diagnostic_only
44,S,joint,0.25,unsafe_acceptance_rate_90,0.49731838127742567,False,diagnostic_only
44,S,joint,0.25,correctness_auroc,0.623223971912341,False,diagnostic_only
44,S,joint,0.25,ece,0.34700049317378967,False,diagnostic_only
44,S,joint,0.25,exact_set_error_rate,0.5207373271889401,False,diagnostic_only
44,S,joint,0.25,highest_confidence_decile_error_rate,0.34065934065934067,False,diagnostic_only
44,S,joint,0.25,lowest_confidence_decile_error_rate,0.7318681318681318,False,diagnostic_only
44,C1,action_only,0.25,action_flip::brightness,0.2677199912222954,False,diagnostic_only
44,C1,action_only,0.25,action_flip::blur,0.28988369541364933,False,diagnostic_only
44,C1,action_only,0.25,action_flip::noise,0.2920781215712091,False,diagnostic_only
44,C1,action_only,0.25,action_flip::mean_three,0.2832272694023846,True,increasing
44,C1,joint,0.25,action_flip::brightness,0.27518104015799866,False,diagnostic_only
44,C1,joint,0.25,action_flip::blur,0.2951503181917928,False,diagnostic_only
44,C1,joint,0.25,action_flip::noise,0.2793504498573623,False,diagnostic_only
44,C1,joint,0.25,action_flip::mean_three,0.2832272694023846,True,increasing
44,C1,joint,0.25,rationale_jaccard::brightness,0.7250995329007179,False,diagnostic_only
44,C1,joint,0.25,rationale_jaccard::blur,0.704383627490935,False,diagnostic_only
44,C1,joint,0.25,rationale_jaccard::noise,0.7149079908461079,False,diagnostic_only
44,C1,joint,0.25,rationale_jaccard::mean_three,0.7147970504125869,True,decreasing
44,A,action_only,0.5,macro_f1,0.5159060061087772,True,decreasing
44,A,action_only,0.5,micro_f1,0.5633413374081351,False,diagnostic_only
44,A,action_only,0.5,per_class_f1::Forward,0.6867236024844721,False,diagnostic_only
44,A,action_only,0.5,per_class_f1::Stop,0.5978021978021978,False,diagnostic_only
44,A,action_only,0.5,per_class_f1::Left,0.3749402199904352,False,diagnostic_only
44,A,action_only,0.5,per_class_f1::Right,0.4041580041580042,False,diagnostic_only
44,A,joint,0.5,macro_f1,0.5418951498839214,True,decreasing
44,A,joint,0.5,micro_f1,0.5770805858263344,False,diagnostic_only
44,A,joint,0.5,per_class_f1::Forward,0.7015234154598458,False,diagnostic_only
44,A,joint,0.5,per_class_f1::Stop,0.5917794230278274,False,diagnostic_only
44,A,joint,0.5,per_class_f1::Left,0.4181892001624036,False,diagnostic_only
44,A,joint,0.5,per_class_f1::Right,0.45608856088560884,False,diagnostic_only
44,R,joint,0.5,macro_f1,0.1798730291315318,True,decreasing
44,R,joint,0.5,micro_f1,0.348653106102254,False,diagnostic_only
44,R,joint,0.5,per_class_f1::green_light,0.5214460784313726,False,diagnostic_only
44,R,joint,0.5,per_class_f1::follow,0.27906976744186046,False,diagnostic_only
44,R,joint,0.5,per_class_f1::road_clear,0.28622540250447226,False,diagnostic_only
44,R,joint,0.5,per_class_f1::red_light,0.392684238838085,False,diagnostic_only
44,R,joint,0.5,per_class_f1::traffic_sign,0.25339366515837103,False,diagnostic_only
44,R,joint,0.5,per_class_f1::car,0.0,False,diagnostic_only
44,R,joint,0.5,per_class_f1::person,0.0,False,diagnostic_only
44,R,joint,0.5,per_class_f1::rider,0.48214285714285715,False,diagnostic_only
44,R,joint,0.5,per_class_f1::other_obstacle,0.0,False,diagnostic_only
44,R,joint,0.5,per_class_f1::left_lane,0.0,False,diagnostic_only
44,R,joint,0.5,per_class_f1::left_green_light,0.0,False,diagnostic_only
44,R,joint,0.5,per_class_f1::left_follow,0.0,False,diagnostic_only
44,R,joint,0.5,per_class_f1::no_left_lane,0.0,False,diagnostic_only
44,R,joint,0.5,per_class_f1::left_obstacle,0.01098901098901099,False,diagnostic_only
44,R,joint,0.5,per_class_f1::left_solid_line,0.0,False,diagnostic_only
44,R,joint,0.5,per_class_f1::right_lane,0.30996309963099633,False,diagnostic_only
44,R,joint,0.5,per_class_f1::right_green_light,0.2644628099173554,False,diagnostic_only
44,R,joint,0.5,per_class_f1::right_follow,0.254957507082153,False,diagnostic_only
44,R,joint,0.5,per_class_f1::no_right_lane,0.4,False,diagnostic_only
44,R,joint,0.5,per_class_f1::right_obstacle,0.17803030303030304,False,diagnostic_only
44,R,joint,0.5,per_class_f1::right_solid_line,0.14396887159533073,False,diagnostic_only
44,S,action_only,0.5,tie_averaged_aurc,0.45522665303151405,True,increasing
44,S,action_only,0.5,canonical_stable_aurc,0.4552241755523302,False,diagnostic_only
44,S,action_only,0.5,unsafe_acceptance_rate_90,0.5068259385665529,False,diagnostic_only
44,S,action_only,0.5,correctness_auroc,0.5892608734272053,False,diagnostic_only
44,S,action_only,0.5,ece,0.3280800593920099,False,diagnostic_only
44,S,action_only,0.5,exact_set_error_rate,0.5249067368883037,False,diagnostic_only
44,S,action_only,0.5,highest_confidence_decile_error_rate,0.3802197802197802,False,diagnostic_only
44,S,action_only,0.5,lowest_confidence_decile_error_rate,0.6879120879120879,False,diagnostic_only
44,S,joint,0.5,tie_averaged_aurc,0.46169818260991824,True,increasing
44,S,joint,0.5,canonical_stable_aurc,0.46171222924718275,False,diagnostic_only
44,S,joint,0.5,unsafe_acceptance_rate_90,0.5053632374451487,False,diagnostic_only
44,S,joint,0.5,correctness_auroc,0.5749568944891321,False,diagnostic_only
44,S,joint,0.5,ece,0.34700049317378967,False,diagnostic_only
44,S,joint,0.5,exact_set_error_rate,0.5207373271889401,False,diagnostic_only
44,S,joint,0.5,highest_confidence_decile_error_rate,0.421978021978022,False,diagnostic_only
44,S,joint,0.5,lowest_confidence_decile_error_rate,0.6593406593406593,False,diagnostic_only
44,C1,action_only,0.5,action_flip::brightness,0.44437129690585914,False,diagnostic_only
44,C1,action_only,0.5,action_flip::blur,0.45622119815668205,False,diagnostic_only
44,C1,action_only,0.5,action_flip::noise,0.4557823129251701,False,diagnostic_only
44,C1,action_only,0.5,action_flip::mean_three,0.4521249359959038,True,increasing
44,C1,joint,0.5,action_flip::brightness,0.4577572964669739,False,diagnostic_only
44,C1,joint,0.5,action_flip::blur,0.4696071977177968,False,diagnostic_only
44,C1,joint,0.5,action_flip::noise,0.46148782093482554,False,diagnostic_only
44,C1,joint,0.5,action_flip::mean_three,0.46295077170653204,True,increasing
44,C1,joint,0.5,rationale_jaccard::brightness,0.5286545032759649,False,diagnostic_only
44,C1,joint,0.5,rationale_jaccard::blur,0.5128577698360449,False,diagnostic_only
44,C1,joint,0.5,rationale_jaccard::noise,0.5211730775259413,False,diagnostic_only
44,C1,joint,0.5,rationale_jaccard::mean_three,0.5208951168793171,True,decreasing
44,A,action_only,0.75,macro_f1,0.4494267964733391,True,decreasing
44,A,action_only,0.75,micro_f1,0.49683475223750273,False,diagnostic_only
44,A,action_only,0.75,per_class_f1::Forward,0.6261645962732919,False,diagnostic_only
44,A,action_only,0.75,per_class_f1::Stop,0.5221001221001221,False,diagnostic_only
44,A,action_only,0.75,per_class_f1::Left,0.3118125298900048,False,diagnostic_only
44,A,action_only,0.75,per_class_f1::Right,0.33762993762993765,False,diagnostic_only
44,A,joint,0.75,macro_f1,0.4696961975514012,True,decreasing
44,A,joint,0.75,micro_f1,0.5060040258207815,False,diagnostic_only
44,A,joint,0.75,per_class_f1::Forward,0.6398344931352267,False,diagnostic_only
44,A,joint,0.75,per_class_f1::Stop,0.5105948429920858,False,diagnostic_only
44,A,joint,0.75,per_class_f1::Left,0.34754364596021114,False,diagnostic_only
44,A,joint,0.75,per_class_f1::Right,0.3808118081180812,False,diagnostic_only
44,R,joint,0.75,macro_f1,0.130813803112409,True,decreasing
44,R,joint,0.75,micro_f1,0.26421110500274875,False,diagnostic_only
44,R,joint,0.75,per_class_f1::green_light,0.4387254901960784,False,diagnostic_only
44,R,joint,0.75,per_class_f1::follow,0.18604651162790697,False,diagnostic_only
44,R,joint,0.75,per_class_f1::road_clear,0.23255813953488372,False,diagnostic_only
44,R,joint,0.75,per_class_f1::red_light,0.27756858526089295,False,diagnostic_only
44,R,joint,0.75,per_class_f1::traffic_sign,0.13574660633484162,False,diagnostic_only
44,R,joint,0.75,per_class_f1::car,0.0,False,diagnostic_only
44,R,joint,0.75,per_class_f1::person,0.0,False,diagnostic_only
44,R,joint,0.75,per_class_f1::rider,0.34978991596638653,False,diagnostic_only
44,R,joint,0.75,per_class_f1::other_obstacle,0.0,False,diagnostic_only
44,R,joint,0.75,per_class_f1::left_lane,0.0,False,diagnostic_only
44,R,joint,0.75,per_class_f1::left_green_light,0.0,False,diagnostic_only
44,R,joint,0.75,per_class_f1::left_follow,0.0,False,diagnostic_only
44,R,joint,0.75,per_class_f1::no_left_lane,0.0,False,diagnostic_only
44,R,joint,0.75,per_class_f1::left_obstacle,0.0,False,diagnostic_only
44,R,joint,0.75,per_class_f1::left_solid_line,0.0,False,diagnostic_only
44,R,joint,0.75,per_class_f1::right_lane,0.2051660516605166,False,diagnostic_only
44,R,joint,0.75,per_class_f1::right_green_light,0.19834710743801653,False,diagnostic_only
44,R,joint,0.75,per_class_f1::right_follow,0.18508026440037773,False,diagnostic_only
44,R,joint,0.75,per_class_f1::no_right_lane,0.30831234256926954,False,diagnostic_only
44,R,joint,0.75,per_class_f1::right_obstacle,0.13636363636363635,False,diagnostic_only
44,R,joint,0.75,per_class_f1::right_solid_line,0.0933852140077821,False,diagnostic_only
44,S,action_only,0.75,tie_averaged_aurc,0.4895777611437433,True,increasing
44,S,action_only,0.75,canonical_stable_aurc,0.4895759769368815,False,diagnostic_only
44,S,action_only,0.75,unsafe_acceptance_rate_90,0.5158459288152121,False,diagnostic_only
44,S,action_only,0.75,correctness_auroc,0.5403457058555462,False,diagnostic_only
44,S,action_only,0.75,ece,0.3281592609733322,False,diagnostic_only
44,S,action_only,0.75,exact_set_error_rate,0.5249067368883037,False,diagnostic_only
44,S,action_only,0.75,highest_confidence_decile_error_rate,0.42637362637362636,False,diagnostic_only
44,S,action_only,0.75,lowest_confidence_decile_error_rate,0.6065934065934065,False,diagnostic_only
44,S,joint,0.75,tie_averaged_aurc,0.497633659437547,True,increasing
44,S,joint,0.75,canonical_stable_aurc,0.49765035912583255,False,diagnostic_only
44,S,joint,0.75,unsafe_acceptance_rate_90,0.5129205265724037,False,diagnostic_only
44,S,joint,0.75,correctness_auroc,0.5346631788635581,False,diagnostic_only
44,S,joint,0.75,ece,0.34700049317378967,False,diagnostic_only
44,S,joint,0.75,exact_set_error_rate,0.5207373271889401,False,diagnostic_only
44,S,joint,0.75,highest_confidence_decile_error_rate,0.5032967032967033,False,diagnostic_only
44,S,joint,0.75,lowest_confidence_decile_error_rate,0.5912087912087912,False,diagnostic_only
44,C1,action_only,0.75,action_flip::brightness,0.619705946894887,False,diagnostic_only
44,C1,action_only,0.75,action_flip::blur,0.6190476190476191,False,diagnostic_only
44,C1,action_only,0.75,action_flip::noise,0.620583717357911,False,diagnostic_only
44,C1,action_only,0.75,action_flip::mean_three,0.6197790944334723,True,increasing
44,C1,joint,0.75,action_flip::brightness,0.6344086021505376,False,diagnostic_only
44,C1,joint,0.75,action_flip::blur,0.6366030283080975,False,diagnostic_only
44,C1,joint,0.75,action_flip::noise,0.63045863506693,False,diagnostic_only
44,C1,joint,0.75,action_flip::mean_three,0.6338234218418551,True,increasing
44,C1,joint,0.75,rationale_jaccard::brightness,0.333299371976133,False,diagnostic_only
44,C1,joint,0.75,rationale_jaccard::blur,0.32237060722906674,False,diagnostic_only
44,C1,joint,0.75,rationale_jaccard::noise,0.3294021756167905,False,diagnostic_only
44,C1,joint,0.75,rationale_jaccard::mean_three,0.3283573849406634,True,decreasing
44,A,action_only,1.0,macro_f1,0.3684628004346441,True,decreasing
44,A,action_only,1.0,micro_f1,0.4188314050789493,False,diagnostic_only
44,A,action_only,1.0,per_class_f1::Forward,0.5625,False,diagnostic_only
44,A,action_only,1.0,per_class_f1::Stop,0.43614163614163615,False,diagnostic_only
44,A,action_only,1.0,per_class_f1::Left,0.2257293161166906,False,diagnostic_only
44,A,action_only,1.0,per_class_f1::Right,0.2494802494802495,False,diagnostic_only
44,A,joint,1.0,macro_f1,0.38779155217122896,True,decreasing
44,A,joint,1.0,micro_f1,0.42645936003331714,False,diagnostic_only
44,A,joint,1.0,per_class_f1::Forward,0.5751363550874553,False,diagnostic_only
44,A,joint,1.0,per_class_f1::Stop,0.41817717641051827,False,diagnostic_only
44,A,joint,1.0,per_class_f1::Left,0.2582216808769793,False,diagnostic_only
44,A,joint,1.0,per_class_f1::Right,0.2996309963099631,False,diagnostic_only
44,R,joint,1.0,macro_f1,0.08126601139048154,True,decreasing
44,R,joint,1.0,micro_f1,0.17757009345794392,False,diagnostic_only
44,R,joint,1.0,per_class_f1::green_light,0.34558823529411764,False,diagnostic_only
44,R,joint,1.0,per_class_f1::follow,0.11348837209302326,False,diagnostic_only
44,R,joint,1.0,per_class_f1::road_clear,0.16219439475253428,False,diagnostic_only
44,R,joint,1.0,per_class_f1::red_light,0.18612157073695534,False,diagnostic_only
44,R,joint,1.0,per_class_f1::traffic_sign,0.01809954751131222,False,diagnostic_only
44,R,joint,1.0,per_class_f1::car,0.0,False,diagnostic_only
44,R,joint,1.0,per_class_f1::person,0.0,False,diagnostic_only
44,R,joint,1.0,per_class_f1::rider,0.1953781512605042,False,diagnostic_only
44,R,joint,1.0,per_class_f1::other_obstacle,0.0,False,diagnostic_only
44,R,joint,1.0,per_class_f1::left_lane,0.0,False,diagnostic_only
44,R,joint,1.0,per_class_f1::left_green_light,0.0,False,diagnostic_only
44,R,joint,1.0,per_class_f1::left_follow,0.0,False,diagnostic_only
44,R,joint,1.0,per_class_f1::no_left_lane,0.0,False,diagnostic_only
44,R,joint,1.0,per_class_f1::left_obstacle,0.0,False,diagnostic_only
44,R,joint,1.0,per_class_f1::left_solid_line,0.0,False,diagnostic_only
44,R,joint,1.0,per_class_f1::right_lane,0.12250922509225093,False,diagnostic_only
44,R,joint,1.0,per_class_f1::right_green_light,0.13974455296769348,False,diagnostic_only
44,R,joint,1.0,per_class_f1::right_follow,0.10387157695939565,False,diagnostic_only
44,R,joint,1.0,per_class_f1::no_right_lane,0.20554156171284635,False,diagnostic_only
44,R,joint,1.0,per_class_f1::right_obstacle,0.09848484848484848,False,diagnostic_only
44,R,joint,1.0,per_class_f1::right_solid_line,0.01556420233463035,False,diagnostic_only
44,S,action_only,1.0,tie_averaged_aurc,0.5254554431607065,True,increasing
44,S,action_only,1.0,canonical_stable_aurc,0.5254471413340511,False,diagnostic_only
44,S,action_only,1.0,unsafe_acceptance_rate_90,0.5246221355436372,False,diagnostic_only
44,S,action_only,1.0,correctness_auroc,0.495878776058764,False,diagnostic_only
44,S,action_only,1.0,ece,0.3294759166678681,False,diagnostic_only
44,S,action_only,1.0,exact_set_error_rate,0.5249067368883037,False,diagnostic_only
44,S,action_only,1.0,highest_confidence_decile_error_rate,0.5076923076923077,False,diagnostic_only
44,S,action_only,1.0,lowest_confidence_decile_error_rate,0.5274725274725275,False,diagnostic_only
44,S,joint,1.0,tie_averaged_aurc,0.5321351475051426,True,increasing
44,S,joint,1.0,canonical_stable_aurc,0.5321488883901846,False,diagnostic_only
44,S,joint,1.0,unsafe_acceptance_rate_90,0.5212091662603608,False,diagnostic_only
44,S,joint,1.0,correctness_auroc,0.48849407019444946,False,diagnostic_only
44,S,joint,1.0,ece,0.34749254692716347,False,diagnostic_only
44,S,joint,1.0,exact_set_error_rate,0.5207373271889401,False,diagnostic_only
44,S,joint,1.0,highest_confidence_decile_error_rate,0.5692307692307692,False,diagnostic_only
44,S,joint,1.0,lowest_confidence_decile_error_rate,0.5164835164835165,False,diagnostic_only
44,C1,action_only,1.0,action_flip::brightness,0.793723941189379,False,diagnostic_only
44,C1,action_only,1.0,action_flip::blur,0.783410138248848,False,diagnostic_only
44,C1,action_only,1.0,action_flip::noise,0.7858240070221637,False,diagnostic_only
44,C1,action_only,1.0,action_flip::mean_three,0.787652695486797,True,increasing
44,C1,joint,1.0,action_flip::brightness,0.8136932192231732,False,diagnostic_only
44,C1,joint,1.0,action_flip::blur,0.8130348913759052,False,diagnostic_only
44,C1,joint,1.0,action_flip::noise,0.8114987930656133,False,diagnostic_only
44,C1,joint,1.0,action_flip::mean_three,0.8127423012215639,True,increasing
44,C1,joint,1.0,rationale_jaccard::brightness,0.13344566705330366,False,diagnostic_only
44,C1,joint,1.0,rationale_jaccard::blur,0.12842356604700253,False,diagnostic_only
44,C1,joint,1.0,rationale_jaccard::noise,0.13376176891647595,False,diagnostic_only
44,C1,joint,1.0,rationale_jaccard::mean_three,0.1318770006722607,True,decreasing
45,A,action_only,0.0,macro_f1,0.6679932568471639,True,decreasing
45,A,action_only,0.0,micro_f1,0.7055188272492096,False,diagnostic_only
45,A,action_only,0.0,per_class_f1::Forward,0.7988991547080794,False,diagnostic_only
45,A,action_only,0.0,per_class_f1::Stop,0.753713464302827,False,diagnostic_only
45,A,action_only,0.0,per_class_f1::Left,0.5454545454545454,False,diagnostic_only
45,A,action_only,0.0,per_class_f1::Right,0.573905862923204,False,diagnostic_only
45,A,joint,0.0,macro_f1,0.6835912836700506,True,decreasing
45,A,joint,0.0,micro_f1,0.7143562610229277,False,diagnostic_only
45,A,joint,0.0,per_class_f1::Forward,0.8128124421403444,False,diagnostic_only
45,A,joint,0.0,per_class_f1::Stop,0.7286405158516926,False,diagnostic_only
45,A,joint,0.0,per_class_f1::Left,0.5786163522012578,False,diagnostic_only
45,A,joint,0.0,per_class_f1::Right,0.6142958244869073,False,diagnostic_only
45,R,joint,0.0,macro_f1,0.2568375984960144,True,decreasing
45,R,joint,0.0,micro_f1,0.4791702481233167,False,diagnostic_only
45,R,joint,0.0,per_class_f1::green_light,0.6553637484586929,False,diagnostic_only
45,R,joint,0.0,per_class_f1::follow,0.4597902097902098,False,diagnostic_only
45,R,joint,0.0,per_class_f1::road_clear,0.4024390243902439,False,diagnostic_only
45,R,joint,0.0,per_class_f1::red_light,0.5447941888619855,False,diagnostic_only
45,R,joint,0.0,per_class_f1::traffic_sign,0.40097799511002447,False,diagnostic_only
45,R,joint,0.0,per_class_f1::car,0.0,False,diagnostic_only
45,R,joint,0.0,per_class_f1::person,0.0,False,diagnostic_only
45,R,joint,0.0,per_class_f1::rider,0.7046979865771812,False,diagnostic_only
45,R,joint,0.0,per_class_f1::other_obstacle,0.0,False,diagnostic_only
45,R,joint,0.0,per_class_f1::left_lane,0.0,False,diagnostic_only
45,R,joint,0.0,per_class_f1::left_green_light,0.0,False,diagnostic_only
45,R,joint,0.0,per_class_f1::left_follow,0.0,False,diagnostic_only
45,R,joint,0.0,per_class_f1::no_left_lane,0.0,False,diagnostic_only
45,R,joint,0.0,per_class_f1::left_obstacle,0.0,False,diagnostic_only
45,R,joint,0.0,per_class_f1::left_solid_line,0.0,False,diagnostic_only
45,R,joint,0.0,per_class_f1::right_lane,0.4434108527131783,False,diagnostic_only
45,R,joint,0.0,per_class_f1::right_green_light,0.37025561580170413,False,diagnostic_only
45,R,joint,0.0,per_class_f1::right_follow,0.374,False,diagnostic_only
45,R,joint,0.0,per_class_f1::no_right_lane,0.48881239242685026,False,diagnostic_only
45,R,joint,0.0,per_class_f1::right_obstacle,0.29953488372093023,False,diagnostic_only
45,R,joint,0.0,per_class_f1::right_solid_line,0.24951267056530213,False,diagnostic_only
45,S,action_only,0.0,tie_averaged_aurc,0.38510776352390635,True,increasing
45,S,action_only,0.0,canonical_stable_aurc,0.38513361225255244,False,diagnostic_only
45,S,action_only,0.0,unsafe_acceptance_rate_90,0.4985372988785958,False,diagnostic_only
45,S,action_only,0.0,correctness_auroc,0.6758905478712961,False,diagnostic_only
45,S,action_only,0.0,ece,0.318841116651822,False,diagnostic_only
45,S,action_only,0.0,exact_set_error_rate,0.5284178187403994,False,diagnostic_only
45,S,action_only,0.0,highest_confidence_decile_error_rate,0.22637362637362637,False,diagnostic_only
45,S,action_only,0.0,lowest_confidence_decile_error_rate,0.7978021978021979,False,diagnostic_only
45,S,joint,0.0,tie_averaged_aurc,0.3914506409586584,True,increasing
45,S,joint,0.0,canonical_stable_aurc,0.39148755494536613,False,diagnostic_only
45,S,joint,0.0,unsafe_acceptance_rate_90,0.48829839102876643,False,diagnostic_only
45,S,joint,0.0,correctness_auroc,0.6580834174699172,False,diagnostic_only
45,S,joint,0.0,ece,0.3326254916523207,False,diagnostic_only
45,S,joint,0.0,exact_set_error_rate,0.5163484748738205,False,diagnostic_only
45,S,joint,0.0,highest_confidence_decile_error_rate,0.2813186813186813,False,diagnostic_only
45,S,joint,0.0,lowest_confidence_decile_error_rate,0.7692307692307693,False,diagnostic_only
45,C1,action_only,0.0,action_flip::brightness,0.10730743910467412,False,diagnostic_only
45,C1,action_only,0.0,action_flip::blur,0.13276278253236778,False,diagnostic_only
45,C1,action_only,0.0,action_flip::noise,0.13846829054202325,False,diagnostic_only
45,C1,action_only,0.0,action_flip::mean_three,0.1261795040596884,True,increasing
45,C1,joint,0.0,action_flip::brightness,0.07746324336186088,False,diagnostic_only
45,C1,joint,0.0,action_flip::blur,0.11718235681369323,False,diagnostic_only
45,C1,joint,0.0,action_flip::noise,0.10138248847926268,False,diagnostic_only
45,C1,joint,0.0,action_flip::mean_three,0.09867602955160559,True,increasing
45,C1,joint,0.0,rationale_jaccard::brightness,0.9328907907248921,False,diagnostic_only
45,C1,joint,0.0,rationale_jaccard::blur,0.8945614805061809,False,diagnostic_only
45,C1,joint,0.0,rationale_jaccard::noise,0.9163082437275986,False,diagnostic_only
45,C1,joint,0.0,rationale_jaccard::mean_three,0.9145868383195572,True,decreasing
45,A,action_only,0.25,macro_f1,0.5919768539127281,True,decreasing
45,A,action_only,0.25,micro_f1,0.6325093417648749,False,diagnostic_only
45,A,action_only,0.25,per_class_f1::Forward,0.7387458226852762,False,diagnostic_only
